model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
depth_anything_v2,float,qnn_dlc_via_qnn_ep,97.2,,97.2,56.03,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
depth_anything_v2,float,onnx,97.2,,97.2,56.06,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
detr_resnet50,w8a16_mixed_fp16,qnn_dlc,42.9,41.7,42.0,35.01,30.76,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,w8a16_mixed_fp16,qnn_dlc_via_qnn_ep,42.9,41.7,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,w8a16_mixed_fp16,onnx,42.9,41.7,41.7,33.98,29.79,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,tflite,42.9,,42.9,43.88,41.45,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,qnn_dlc,42.9,,42.9,43.88,41.45,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,qnn_dlc_via_qnn_ep,42.9,,42.9,43.88,41.45,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
detr_resnet50,float,onnx,42.9,,42.4,43.73,39.12,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco91_class,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
efficientvit_l2_cls,w8a16,qnn_dlc,82.8,0.1,0.1,-119.4,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,w8a16,qnn_dlc_via_qnn_ep,82.8,0.1,0.1,-119.4,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,w8a16,onnx,82.8,0.1,0.1,-119.4,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,float,tflite,82.8,,79.6,24.49,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,float,qnn_dlc,82.8,,79.6,24.49,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,float,qnn_dlc_via_qnn_ep,82.8,,79.6,24.49,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
efficientvit_l2_cls,float,onnx,82.8,,79.5,24.49,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
electra_bert_base_discrim_google,float,tflite,88.0,,88.4,32.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,electra_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of [MASK] positions correctly predicted as fake/replaced by the Electra discriminator.,0.0,100.0,10.0,250.0
electra_bert_base_discrim_google,float,qnn_dlc,88.0,,88.4,32.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,electra_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of [MASK] positions correctly predicted as fake/replaced by the Electra discriminator.,0.0,100.0,10.0,250.0
electra_bert_base_discrim_google,float,qnn_dlc_via_qnn_ep,88.0,,88.4,32.34,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,electra_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of [MASK] positions correctly predicted as fake/replaced by the Electra discriminator.,0.0,100.0,10.0,250.0
electra_bert_base_discrim_google,float,onnx,88.0,,88.4,32.34,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,electra_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of [MASK] positions correctly predicted as fake/replaced by the Electra discriminator.,0.0,100.0,10.0,250.0
esrgan,w8a16,qnn_dlc,27.1,27.0,27.0,46.28,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,w8a16,qnn_dlc_via_qnn_ep,27.1,27.0,27.0,46.28,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,w8a16,onnx,27.1,27.0,27.0,46.28,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,float,tflite,27.1,,27.1,61.68,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,float,qnn_dlc,27.1,,27.1,61.68,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,float,qnn_dlc_via_qnn_ep,27.1,,27.1,61.68,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
esrgan,float,onnx,27.1,,27.1,61.68,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
fcn_resnet50,float,tflite,56.1,,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,float,qnn_dlc,56.1,,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,float,qnn_dlc_via_qnn_ep,56.1,,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,float,onnx,56.1,,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,w8a8,tflite,56.1,56.1,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,w8a8,qnn_dlc,56.1,56.1,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,w8a8,qnn_dlc_via_qnn_ep,56.1,56.1,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
fcn_resnet50,w8a8,onnx,56.1,56.1,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_voc_seg,https://cocodataset.org/,val2017 split with VOC class labels,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,1000.0
ffnet_40s,w8a8,tflite,76.8,76.6,76.6,34.33,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,w8a8,qnn_dlc,76.8,76.6,76.5,34.35,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,w8a8,qnn_dlc_via_qnn_ep,76.8,76.6,76.5,34.35,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,w8a8,onnx,76.8,76.6,76.5,34.35,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,float,tflite,76.8,,76.8,66.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,float,qnn_dlc,76.8,,76.8,66.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,float,qnn_dlc_via_qnn_ep,76.8,,76.8,66.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
ffnet_40s,float,onnx,76.8,,76.8,65.83,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,w8a16,qnn_dlc,80.0,80.0,80.0,45.45,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,w8a16,qnn_dlc_via_qnn_ep,80.0,80.0,79.0,31.18,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,w8a16,onnx,80.0,80.0,79.0,31.2,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,float,tflite,80.0,,80.0,111.4,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,float,qnn_dlc,80.0,,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,float,qnn_dlc_via_qnn_ep,80.0,,79.9,43.62,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
hrnet_w48_ocr,float,onnx,80.0,,79.9,43.6,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
huggingface_wavlm_base_plus,float,tflite,20.7,,99.9,13.97,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted. Lower is better.,0.0,100.0,10.0,500.0
huggingface_wavlm_base_plus,float,qnn_dlc,20.7,,20.7,47.85,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted. Lower is better.,0.0,100.0,10.0,500.0
huggingface_wavlm_base_plus,float,qnn_dlc_via_qnn_ep,20.7,,20.7,47.85,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted. Lower is better.,0.0,100.0,10.0,500.0
huggingface_wavlm_base_plus,float,onnx,20.7,,20.7,47.85,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,libri_speech,https://www.openslr.org/12,test split,Word Error Rate,WER,The percentage of words incorrectly predicted. Lower is better.,0.0,100.0,10.0,500.0
levit,w8a16_mixed_int16,qnn_dlc,73.7,74.0,74.1,44.24,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,73.7,74.0,74.1,44.24,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,w8a16_mixed_int16,onnx,73.7,74.0,73.7,39.14,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,w8a16,qnn_dlc,73.7,72.8,72.9,37.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,w8a16,qnn_dlc_via_qnn_ep,73.7,72.8,73.1,37.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,w8a16,onnx,73.7,72.8,73.3,35.57,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,float,tflite,73.7,,73.8,59.4,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,float,qnn_dlc,73.7,,73.8,58.24,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,float,qnn_dlc_via_qnn_ep,73.7,,73.8,58.24,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
levit,float,onnx,73.7,,73.9,58.37,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
maskrcnn,float,qnn_dlc,,,,78.17,73.37,72.49,72.67,78.06,72.92,45.55,14.53,6.61,10.53,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
maskrcnn,float,qnn_dlc_via_qnn_ep,,,,78.17,73.37,72.49,72.67,78.06,72.92,45.55,14.53,6.61,10.53,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mediapipe_hand,float,tflite,,,,77.97,76.34,200.0,19.98,79.36,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mediapipe_hand,float,qnn_dlc,,,,77.97,76.34,200.0,19.98,79.42,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mediapipe_hand,float,qnn_dlc_via_qnn_ep,,,,77.97,76.34,200.0,19.98,79.42,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
mediapipe_hand,float,onnx,,,,77.39,75.11,200.0,19.53,79.24,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
midas,w8a8,tflite,88.1,88.1,88.1,33.74,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,w8a8,qnn_dlc,88.1,88.1,87.9,34.06,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,w8a8,qnn_dlc_via_qnn_ep,88.1,88.1,87.9,34.08,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,w8a8,onnx,88.1,88.1,87.9,34.08,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,float,tflite,88.1,,88.1,64.52,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,float,qnn_dlc,88.1,,88.1,64.52,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,float,qnn_dlc_via_qnn_ep,88.1,,88.1,64.52,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
midas,float,onnx,88.1,,88.1,64.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,nyuv2,https://cs.nyu.edu/~fergus/datasets/nyu_depth_v2.html,validation split,Delta Threshold Accuracy,δ1,The percentage of pixels where the predicted depth is within 25% of the expected.,0.0,100.0,10.0,100.0
mobilenet_v3_small,float,tflite,67.4,,67.3,58.71,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,qnn_dlc,67.4,,67.3,58.92,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,qnn_dlc_via_qnn_ep,67.4,,67.3,58.92,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,float,onnx,67.4,,67.3,58.84,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,qnn_dlc,67.4,66.4,66.6,36.5,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,qnn_dlc_via_qnn_ep,67.4,66.4,2.6,10.89,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
mobilenet_v3_small,w8a16,onnx,67.4,66.4,2.6,10.89,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
pidnet,float,tflite,76.9,,76.3,32.36,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc,76.9,,76.3,32.36,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc_via_qnn_ep,76.9,,76.3,32.36,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
